0.3080,-0.5000,-0.7860,0.8020,0.2520,0.3920,0.1160
0.3086,-0.4980,-0.7745,0.7801,0.2552,0.3941,0.1097
0.3082,-0.5043,-0.7682,0.7804,0.2582,0.3957,0.1033
0.3075,-0.5117,-0.7627,0.7837,0.2611,0.3974,0.0971
0.3069,-0.5190,-0.7574,0.7869,0.2640,0.3992,0.0912
0.3063,-0.5264,-0.7522,0.7900,0.2668,0.4011,0.0854
0.3057,-0.5336,-0.7471,0.7931,0.2696,0.4032,0.0799
0.3052,-0.5409,-0.7422,0.7961,0.2724,0.4053,0.0745
0.3046,-0.5481,-0.7374,0.7991,0.2752,0.4075,0.0694
0.3041,-0.5553,-0.7327,0.8021,0.2779,0.4099,0.0644
0.3036,-0.5624,-0.7282,0.8050,0.2806,0.4123,0.0596
0.3031,-0.5696,-0.7238,0.8079,0.2832,0.4148,0.0551
0.3027,-0.5767,-0.7195,0.8108,0.2859,0.4174,0.0506
0.3023,-0.5837,-0.7153,0.8137,0.2885,0.4201,0.0464
0.3019,-0.5908,-0.7112,0.8165,0.2911,0.4229,0.0423
0.3016,-0.5979,-0.7073,0.8194,0.2936,0.4257,0.0384
0.3013,-0.6049,-0.7035,0.8223,0.2961,0.4287,0.0347
0.3010,-0.6119,-0.6997,0.8251,0.2986,0.4317,0.0311
0.3008,-0.6189,-0.6961,0.8280,0.3011,0.4348,0.0277
0.3006,-0.6259,-0.6926,0.8309,0.3035,0.4379,0.0244
0.3004,-0.6329,-0.6891,0.8339,0.3059,0.4412,0.0212
0.3003,-0.6399,-0.6858,0.8368,0.3083,0.4445,0.0182
0.3003,-0.6469,-0.6826,0.8398,0.3107,0.4479,0.0154
0.3003,-0.6540,-0.6794,0.8428,0.3130,0.4513,0.0126
0.3003,-0.6610,-0.6764,0.8459,0.3153,0.4548,0.0100
0.3003,-0.6679,-0.6734,0.8490,0.3175,0.4584,0.0076
0.3004,-0.6748,-0.6706,0.8522,0.3198,0.4620,0.0052
0.3006,-0.6815,-0.6678,0.8554,0.3220,0.4657,0.0030
0.3007,-0.6881,-0.6651,0.8587,0.3242,0.4695,0.0009
0.3009,-0.6947,-0.6624,0.8621,0.3264,0.4733,-0.0011
0.3012,-0.7011,-0.6599,0.8655,0.3285,0.4771,-0.0030
0.3015,-0.7074,-0.6574,0.8690,0.3306,0.4811,-0.0048
0.3017,-0.7136,-0.6550,0.8725,0.3327,0.4850,-0.0065
0.3021,-0.7197,-0.6527,0.8762,0.3347,0.4890,-0.0081
0.3024,-0.7257,-0.6504,0.8799,0.3368,0.4931,-0.0097
0.3028,-0.7316,-0.6482,0.8837,0.3388,0.4972,-0.0111
0.3032,-0.7374,-0.6460,0.8875,0.3407,0.5014,-0.0124
0.3037,-0.7431,-0.6439,0.8914,0.3427,0.5055,-0.0137
0.3041,-0.7488,-0.6419,0.8955,0.3446,0.5098,-0.0149
0.3046,-0.7544,-0.6399,0.8995,0.3465,0.5140,-0.0160
0.3051,-0.7599,-0.6380,0.9037,0.3484,0.5183,-0.0170
0.3057,-0.7653,-0.6361,0.9079,0.3503,0.5227,-0.0180
0.3062,-0.7706,-0.6343,0.9123,0.3521,0.5270,-0.0189
0.3068,-0.7759,-0.6325,0.9167,0.3539,0.5314,-0.0198
0.3074,-0.7811,-0.6307,0.9211,0.3557,0.5359,-0.0205
0.3080,-0.7862,-0.6290,0.9257,0.3575,0.5403,-0.0213
0.3086,-0.7913,-0.6274,0.9301,0.3593,0.5448,-0.0219
0.3092,-0.7963,-0.6258,0.9345,0.3610,0.5493,-0.0226
0.3097,-0.8013,-0.6243,0.9389,0.3627,0.5538,-0.0231
0.3103,-0.8062,-0.6228,0.9432,0.3644,0.5584,-0.0237
0.3109,-0.8111,-0.6213,0.9475,0.3660,0.5629,-0.0241
0.3115,-0.8159,-0.6199,0.9518,0.3677,0.5675,-0.0246
0.3121,-0.8207,-0.6186,0.9560,0.3693,0.5721,-0.0250
0.3127,-0.8255,-0.6173,0.9602,0.3708,0.5767,-0.0253
0.3132,-0.8302,-0.6160,0.9644,0.3724,0.5814,-0.0257
0.3138,-0.8348,-0.6148,0.9686,0.3740,0.5860,-0.0260
0.3144,-0.8395,-0.6136,0.9727,0.3755,0.5906,-0.0262
0.3150,-0.8441,-0.6124,0.9768,0.3770,0.5953,-0.0264
0.3155,-0.8486,-0.6113,0.9809,0.3785,0.6000,-0.0266
0.3161,-0.8532,-0.6102,0.9850,0.3799,0.6046,-0.0268
